Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_52_78,VPWR,li1,42.0900,155.0400,1.799974
FILLER_52_75,VPWR,li1,40.7100,155.0400,1.799975
FILLER_52_62,VPWR,li1,34.5000,155.0400,1.799978
FILLER_52_59,VPWR,li1,33.3500,155.0400,1.799979
FILLER_52_50,VPWR,li1,28.7500,155.0400,1.799982
FILLER_52_47,VPWR,li1,27.8300,155.0400,1.799982
FILLER_52_44,VPWR,li1,26.4500,155.0400,1.799983
FILLER_52_41,VPWR,li1,25.0700,155.0400,1.799983
FILLER_52_38,VPWR,li1,23.6900,155.0400,1.799984
FILLER_52_35,VPWR,li1,22.3100,155.0400,1.799986
FILLER_52_32,VPWR,li1,20.9300,155.0400,1.799986
FILLER_52_29,VPWR,li1,19.5500,155.0400,1.799983
FILLER_52_6,VPWR,li1,8.7400,155.0400,1.799982
FILLER_51_405,VPWR,li1,192.2800,149.6000,1.800000
FILLER_51_402,VPWR,li1,191.1300,149.6000,1.800000
FILLER_51_399,VPWR,li1,189.7500,149.6000,1.800000
FILLER_51_396,VPWR,li1,188.3700,149.6000,1.800000
FILLER_51_393,VPWR,li1,186.9900,149.6000,1.800000
FILLER_51_391,VPWR,li1,185.6100,149.6000,1.800000
FILLER_51_388,VPWR,li1,184.6900,149.6000,1.800000
FILLER_51_385,VPWR,li1,183.3100,149.6000,1.800000
FILLER_51_382,VPWR,li1,181.9300,149.6000,1.800000
FILLER_51_379,VPWR,li1,180.5500,149.6000,1.800000
FILLER_51_376,VPWR,li1,179.1700,149.6000,1.800000
FILLER_51_373,VPWR,li1,177.7900,149.6000,1.800000
FILLER_51_370,VPWR,li1,176.4100,149.6000,1.800000
FILLER_51_367,VPWR,li1,175.0300,149.6000,1.800000
FILLER_51_364,VPWR,li1,173.6500,149.6000,1.800000
FILLER_51_361,VPWR,li1,172.2700,149.6000,1.800000
FILLER_51_358,VPWR,li1,170.8900,149.6000,1.799999
FILLER_51_355,VPWR,li1,169.5100,149.6000,1.799999
FILLER_51_352,VPWR,li1,168.1300,149.6000,1.799999
FILLER_51_349,VPWR,li1,166.7500,149.6000,1.799999
FILLER_51_346,VPWR,li1,165.3700,149.6000,1.799999
FILLER_51_343,VPWR,li1,163.9900,149.6000,1.799999
FILLER_51_340,VPWR,li1,162.6100,149.6000,1.799999
FILLER_51_337,VPWR,li1,161.2300,149.6000,1.799999
FILLER_51_335,VPWR,li1,159.8500,149.6000,1.799999
FILLER_51_332,VPWR,li1,158.9300,149.6000,1.799999
FILLER_51_329,VPWR,li1,157.5500,149.6000,1.799999
FILLER_51_326,VPWR,li1,156.1700,149.6000,1.799999
FILLER_51_323,VPWR,li1,154.7900,149.6000,1.799999
FILLER_51_320,VPWR,li1,153.4100,149.6000,1.799999
FILLER_51_317,VPWR,li1,152.0300,149.6000,1.799999
FILLER_51_314,VPWR,li1,150.6500,149.6000,1.799999
FILLER_51_311,VPWR,li1,149.2700,149.6000,1.799999
FILLER_51_308,VPWR,li1,147.8900,149.6000,1.799999
FILLER_51_305,VPWR,li1,146.5100,149.6000,1.799999
FILLER_51_302,VPWR,li1,145.1300,149.6000,1.799998
FILLER_51_299,VPWR,li1,143.7500,149.6000,1.799998
FILLER_51_296,VPWR,li1,142.3700,149.6000,1.799998
FILLER_51_293,VPWR,li1,140.9900,149.6000,1.799998
FILLER_51_290,VPWR,li1,139.6100,149.6000,1.799998
FILLER_51_287,VPWR,li1,138.2300,149.6000,1.799998
FILLER_51_284,VPWR,li1,136.8500,149.6000,1.799998
FILLER_51_281,VPWR,li1,135.4700,149.6000,1.799998
FILLER_51_279,VPWR,li1,134.0900,149.6000,1.799998
FILLER_51_276,VPWR,li1,133.1700,149.6000,1.799998
FILLER_51_273,VPWR,li1,131.7900,149.6000,1.799998
FILLER_51_270,VPWR,li1,130.4100,149.6000,1.799998
FILLER_51_267,VPWR,li1,129.0300,149.6000,1.799998
FILLER_51_264,VPWR,li1,127.6500,149.6000,1.799998
FILLER_51_261,VPWR,li1,126.2700,149.6000,1.799998
FILLER_51_258,VPWR,li1,124.8900,149.6000,1.799998
FILLER_51_255,VPWR,li1,123.5100,149.6000,1.799998
FILLER_51_252,VPWR,li1,122.1300,149.6000,1.799998
FILLER_51_249,VPWR,li1,120.7500,149.6000,1.799998
FILLER_51_246,VPWR,li1,119.3700,149.6000,1.799998
FILLER_51_243,VPWR,li1,117.9900,149.6000,1.799997
FILLER_51_240,VPWR,li1,116.6100,149.6000,1.799997
FILLER_51_237,VPWR,li1,115.2300,149.6000,1.799997
FILLER_51_234,VPWR,li1,113.8500,149.6000,1.799997
FILLER_51_231,VPWR,li1,112.4700,149.6000,1.799997
FILLER_51_228,VPWR,li1,111.0900,149.6000,1.799997
FILLER_51_225,VPWR,li1,109.7100,149.6000,1.799997
FILLER_51_223,VPWR,li1,108.3300,149.6000,1.799997
FILLER_51_220,VPWR,li1,107.4100,149.6000,1.799997
FILLER_51_217,VPWR,li1,106.0300,149.6000,1.799997
FILLER_51_214,VPWR,li1,104.6500,149.6000,1.799997
FILLER_51_211,VPWR,li1,103.2700,149.6000,1.799997
FILLER_51_208,VPWR,li1,101.8900,149.6000,1.799997
FILLER_51_205,VPWR,li1,100.5100,149.6000,1.799997
FILLER_51_202,VPWR,li1,99.1300,149.6000,1.799997
FILLER_51_199,VPWR,li1,97.7500,149.6000,1.799997
FILLER_51_196,VPWR,li1,96.3700,149.6000,1.799997
FILLER_51_193,VPWR,li1,94.9900,149.6000,1.799997
FILLER_51_190,VPWR,li1,93.6100,149.6000,1.799997
FILLER_51_187,VPWR,li1,92.2300,149.6000,1.799996
FILLER_51_184,VPWR,li1,90.8500,149.6000,1.799996
FILLER_51_181,VPWR,li1,89.4700,149.6000,1.799996
FILLER_51_178,VPWR,li1,88.0900,149.6000,1.799996
FILLER_51_175,VPWR,li1,86.7100,149.6000,1.799996
FILLER_51_172,VPWR,li1,85.3300,149.6000,1.799996
FILLER_51_169,VPWR,li1,83.9500,149.6000,1.799996
FILLER_51_167,VPWR,li1,82.5700,149.6000,1.799996
FILLER_51_164,VPWR,li1,81.6500,149.6000,1.799996
FILLER_51_161,VPWR,li1,80.2700,149.6000,1.799996
FILLER_51_158,VPWR,li1,78.8900,149.6000,1.799996
FILLER_51_155,VPWR,li1,77.5100,149.6000,1.799996
FILLER_51_152,VPWR,li1,76.1300,149.6000,1.799996
FILLER_51_149,VPWR,li1,74.7500,149.6000,1.799996
FILLER_51_146,VPWR,li1,73.3700,149.6000,1.799996
FILLER_51_143,VPWR,li1,71.9900,149.6000,1.799996
FILLER_51_140,VPWR,li1,70.6100,149.6000,1.799996
FILLER_51_137,VPWR,li1,69.2300,149.6000,1.799996
FILLER_51_134,VPWR,li1,67.8500,149.6000,1.799995
FILLER_51_131,VPWR,li1,66.4700,149.6000,1.799995
FILLER_51_128,VPWR,li1,65.0900,149.6000,1.799995
FILLER_51_125,VPWR,li1,63.7100,149.6000,1.799995
FILLER_51_122,VPWR,li1,62.3300,149.6000,1.799995
FILLER_51_119,VPWR,li1,60.9500,149.6000,1.799995
FILLER_51_116,VPWR,li1,59.5700,149.6000,1.799995
FILLER_51_113,VPWR,li1,58.1900,149.6000,1.799995
FILLER_51_110,VPWR,li1,56.5800,149.6000,1.799995
FILLER_51_104,VPWR,li1,54.0500,149.6000,1.799995
FILLER_51_101,VPWR,li1,52.6700,149.6000,1.799995
FILLER_51_98,VPWR,li1,51.2900,149.6000,1.799995
FILLER_51_95,VPWR,li1,49.9100,149.6000,1.799995
FILLER_51_92,VPWR,li1,48.5300,149.6000,1.799995
FILLER_51_89,VPWR,li1,47.1500,149.6000,1.799995
FILLER_51_86,VPWR,li1,45.7700,149.6000,1.799995
FILLER_51_83,VPWR,li1,44.3900,149.6000,1.799995
FILLER_51_80,VPWR,li1,43.0100,149.6000,1.799995
FILLER_51_77,VPWR,li1,41.6300,149.6000,1.799995
FILLER_51_69,VPWR,li1,37.4900,149.6000,1.799995
FILLER_51_66,VPWR,li1,36.5700,149.6000,1.799995
FILLER_51_63,VPWR,li1,35.1900,149.6000,1.799995
FILLER_51_60,VPWR,li1,33.8100,149.6000,1.799995
FILLER_51_57,VPWR,li1,32.4300,149.6000,1.799995
FILLER_51_55,VPWR,li1,31.0500,149.6000,1.799995
FILLER_51_52,VPWR,li1,30.1300,149.6000,1.799995
FILLER_51_49,VPWR,li1,28.7500,149.6000,1.799995
FILLER_51_46,VPWR,li1,27.3700,149.6000,1.799995
FILLER_51_43,VPWR,li1,25.9900,149.6000,1.799995
FILLER_51_18,VPWR,li1,14.2600,149.6000,1.799994
FILLER_51_15,VPWR,li1,13.1100,149.6000,1.799994
FILLER_51_12,VPWR,li1,11.7300,149.6000,1.799994
FILLER_51_9,VPWR,li1,10.3500,149.6000,1.799994
FILLER_51_6,VPWR,li1,8.9700,149.6000,1.799994
FILLER_51_3,VPWR,li1,7.5900,149.6000,1.799994
FILLER_50_404,VPWR,li1,192.0500,149.6000,1.800000
FILLER_50_401,VPWR,li1,190.6700,149.6000,1.800000
FILLER_50_398,VPWR,li1,189.2900,149.6000,1.800000
FILLER_50_395,VPWR,li1,187.9100,149.6000,1.800000
FILLER_50_392,VPWR,li1,186.5300,149.6000,1.800000
FILLER_50_389,VPWR,li1,185.1500,149.6000,1.800000
FILLER_50_386,VPWR,li1,183.7700,149.6000,1.800000
FILLER_50_383,VPWR,li1,182.3900,149.6000,1.800000
FILLER_50_380,VPWR,li1,181.0100,149.6000,1.800000
FILLER_50_377,VPWR,li1,179.6300,149.6000,1.800000
FILLER_50_374,VPWR,li1,178.2500,149.6000,1.800000
FILLER_50_371,VPWR,li1,176.8700,149.6000,1.800000
FILLER_50_368,VPWR,li1,175.4900,149.6000,1.800000
FILLER_50_365,VPWR,li1,174.1100,149.6000,1.800000
FILLER_50_363,VPWR,li1,172.7300,149.6000,1.800000
FILLER_50_360,VPWR,li1,171.8100,149.6000,1.799999
FILLER_50_357,VPWR,li1,170.4300,149.6000,1.799999
FILLER_50_354,VPWR,li1,169.0500,149.6000,1.799999
FILLER_50_351,VPWR,li1,167.6700,149.6000,1.799999
FILLER_50_348,VPWR,li1,166.2900,149.6000,1.799999
FILLER_50_345,VPWR,li1,164.9100,149.6000,1.799999
FILLER_50_342,VPWR,li1,163.5300,149.6000,1.799999
FILLER_50_339,VPWR,li1,162.1500,149.6000,1.799999
FILLER_50_336,VPWR,li1,160.7700,149.6000,1.799999
FILLER_50_333,VPWR,li1,159.3900,149.6000,1.799999
FILLER_50_330,VPWR,li1,158.0100,149.6000,1.799999
FILLER_50_327,VPWR,li1,156.6300,149.6000,1.799999
FILLER_50_324,VPWR,li1,155.2500,149.6000,1.799999
FILLER_50_321,VPWR,li1,153.8700,149.6000,1.799999
FILLER_50_318,VPWR,li1,152.4900,149.6000,1.799999
FILLER_50_315,VPWR,li1,151.1100,149.6000,1.799999
FILLER_50_312,VPWR,li1,149.7300,149.6000,1.799999
FILLER_50_309,VPWR,li1,148.3500,149.6000,1.799999
FILLER_50_307,VPWR,li1,146.9700,149.6000,1.799999
FILLER_50_304,VPWR,li1,146.0500,149.6000,1.799999
FILLER_50_301,VPWR,li1,144.6700,149.6000,1.799998
FILLER_50_298,VPWR,li1,143.2900,149.6000,1.799998
FILLER_50_295,VPWR,li1,141.9100,149.6000,1.799998
FILLER_50_292,VPWR,li1,140.5300,149.6000,1.799998
FILLER_50_289,VPWR,li1,139.1500,149.6000,1.799998
FILLER_50_286,VPWR,li1,137.7700,149.6000,1.799998
FILLER_50_283,VPWR,li1,136.3900,149.6000,1.799998
FILLER_50_280,VPWR,li1,135.0100,149.6000,1.799998
FILLER_50_277,VPWR,li1,133.6300,149.6000,1.799998
FILLER_50_274,VPWR,li1,132.2500,149.6000,1.799998
FILLER_50_271,VPWR,li1,130.8700,149.6000,1.799998
FILLER_50_268,VPWR,li1,129.4900,149.6000,1.799998
FILLER_50_265,VPWR,li1,128.1100,149.6000,1.799998
FILLER_50_262,VPWR,li1,126.7300,149.6000,1.799998
FILLER_50_259,VPWR,li1,125.3500,149.6000,1.799998
FILLER_50_256,VPWR,li1,123.9700,149.6000,1.799998
FILLER_50_253,VPWR,li1,122.5900,149.6000,1.799998
FILLER_50_251,VPWR,li1,121.2100,149.6000,1.799998
FILLER_50_248,VPWR,li1,120.2900,149.6000,1.799998
FILLER_50_245,VPWR,li1,118.9100,149.6000,1.799997
FILLER_50_242,VPWR,li1,117.5300,149.6000,1.799997
FILLER_50_239,VPWR,li1,116.1500,149.6000,1.799997
FILLER_50_236,VPWR,li1,114.7700,149.6000,1.799997
FILLER_50_233,VPWR,li1,113.3900,149.6000,1.799997
FILLER_50_230,VPWR,li1,112.0100,149.6000,1.799997
FILLER_50_227,VPWR,li1,110.6300,149.6000,1.799997
FILLER_50_224,VPWR,li1,109.2500,149.6000,1.799997
FILLER_50_221,VPWR,li1,107.8700,149.6000,1.799997
FILLER_50_218,VPWR,li1,106.4900,149.6000,1.799997
FILLER_50_215,VPWR,li1,105.1100,149.6000,1.799997
FILLER_50_212,VPWR,li1,103.7300,149.6000,1.799997
FILLER_50_209,VPWR,li1,102.3500,149.6000,1.799997
FILLER_50_206,VPWR,li1,100.9700,149.6000,1.799997
FILLER_50_203,VPWR,li1,99.5900,149.6000,1.799997
FILLER_50_200,VPWR,li1,98.2100,149.6000,1.799997
FILLER_50_197,VPWR,li1,96.8300,149.6000,1.799997
FILLER_50_195,VPWR,li1,95.4500,149.6000,1.799997
FILLER_50_192,VPWR,li1,94.5300,149.6000,1.799997
FILLER_50_189,VPWR,li1,93.1500,149.6000,1.799997
FILLER_50_186,VPWR,li1,91.7700,149.6000,1.799996
FILLER_50_183,VPWR,li1,90.3900,149.6000,1.799996
FILLER_50_180,VPWR,li1,89.0100,149.6000,1.799996
FILLER_50_177,VPWR,li1,87.6300,149.6000,1.799996
FILLER_50_174,VPWR,li1,86.2500,149.6000,1.799996
FILLER_50_171,VPWR,li1,84.8700,149.6000,1.799996
FILLER_50_168,VPWR,li1,83.4900,149.6000,1.799996
FILLER_50_165,VPWR,li1,82.1100,149.6000,1.799996
FILLER_50_162,VPWR,li1,80.7300,149.6000,1.799996
FILLER_50_159,VPWR,li1,79.3500,149.6000,1.799996
FILLER_50_156,VPWR,li1,77.9700,149.6000,1.799996
FILLER_50_153,VPWR,li1,76.5900,149.6000,1.799996
FILLER_50_150,VPWR,li1,75.2100,149.6000,1.799996
FILLER_50_147,VPWR,li1,73.8300,149.6000,1.799996
FILLER_50_144,VPWR,li1,72.4500,149.6000,1.799996
FILLER_50_141,VPWR,li1,71.0700,149.6000,1.799996
FILLER_50_139,VPWR,li1,69.6900,149.6000,1.799996
FILLER_50_136,VPWR,li1,68.7700,149.6000,1.799996
FILLER_50_133,VPWR,li1,67.3900,149.6000,1.799995
FILLER_50_130,VPWR,li1,66.0100,149.6000,1.799995
FILLER_50_127,VPWR,li1,64.6300,149.6000,1.799995
FILLER_50_124,VPWR,li1,63.2500,149.6000,1.799995
FILLER_50_121,VPWR,li1,61.8700,149.6000,1.799995
FILLER_50_118,VPWR,li1,60.4900,149.6000,1.799995
FILLER_50_115,VPWR,li1,59.1100,149.6000,1.799995
FILLER_50_112,VPWR,li1,57.7300,149.6000,1.799995
FILLER_50_109,VPWR,li1,56.3500,149.6000,1.799995
FILLER_50_106,VPWR,li1,54.9700,149.6000,1.799995
FILLER_50_103,VPWR,li1,53.5900,149.6000,1.799995
FILLER_50_100,VPWR,li1,52.2100,149.6000,1.799995
FILLER_50_97,VPWR,li1,50.8300,149.6000,1.799995
FILLER_50_94,VPWR,li1,49.4500,149.6000,1.799995
FILLER_50_91,VPWR,li1,48.0700,149.6000,1.799995
FILLER_50_88,VPWR,li1,46.6900,149.6000,1.799995
FILLER_50_85,VPWR,li1,45.3100,149.6000,1.799995
FILLER_50_83,VPWR,li1,43.9300,149.6000,1.799995
FILLER_50_80,VPWR,li1,43.0100,149.6000,1.799995
FILLER_50_77,VPWR,li1,41.6300,149.6000,1.799995
FILLER_50_74,VPWR,li1,40.2500,149.6000,1.799995
FILLER_50_71,VPWR,li1,38.8700,149.6000,1.799995
FILLER_50_68,VPWR,li1,37.4900,149.6000,1.799995
FILLER_50_65,VPWR,li1,36.1100,149.6000,1.799995
FILLER_50_62,VPWR,li1,34.7300,149.6000,1.799995
FILLER_50_59,VPWR,li1,33.3500,149.6000,1.799995
FILLER_50_56,VPWR,li1,31.9700,149.6000,1.799995
FILLER_50_53,VPWR,li1,30.5900,149.6000,1.799995
FILLER_50_50,VPWR,li1,29.2100,149.6000,1.799995
FILLER_50_47,VPWR,li1,27.8300,149.6000,1.799995
FILLER_50_44,VPWR,li1,26.4500,149.6000,1.799995
FILLER_50_41,VPWR,li1,25.0700,149.6000,1.799995
FILLER_50_38,VPWR,li1,23.6900,149.6000,1.799995
FILLER_50_35,VPWR,li1,22.3100,149.6000,1.799995
FILLER_50_32,VPWR,li1,20.9300,149.6000,1.799994
FILLER_50_29,VPWR,li1,19.5500,149.6000,1.799994
FILLER_50_27,VPWR,li1,18.1700,149.6000,1.799994
FILLER_50_24,VPWR,li1,17.2500,149.6000,1.799994
FILLER_50_21,VPWR,li1,15.8700,149.6000,1.799994
FILLER_50_18,VPWR,li1,14.4900,149.6000,1.799994
FILLER_50_15,VPWR,li1,13.1100,149.6000,1.799994
FILLER_50_12,VPWR,li1,11.7300,149.6000,1.799994
FILLER_50_9,VPWR,li1,10.3500,149.6000,1.799994
FILLER_50_6,VPWR,li1,8.9700,149.6000,1.799994
FILLER_49_399,VPWR,li1,189.5200,144.1600,1.799992
FILLER_49_396,VPWR,li1,188.3700,144.1600,1.799992
FILLER_49_393,VPWR,li1,186.9900,144.1600,1.799993
FILLER_49_391,VPWR,li1,185.6100,144.1600,1.799993
FILLER_49_388,VPWR,li1,184.6900,144.1600,1.799993
FILLER_49_385,VPWR,li1,183.3100,144.1600,1.799994
FILLER_49_382,VPWR,li1,181.9300,144.1600,1.799994
FILLER_49_379,VPWR,li1,180.5500,144.1600,1.799994
FILLER_49_376,VPWR,li1,179.1700,144.1600,1.799995
FILLER_49_373,VPWR,li1,177.7900,144.1600,1.799995
FILLER_49_370,VPWR,li1,176.4100,144.1600,1.799995
FILLER_49_367,VPWR,li1,175.0300,144.1600,1.799995
FILLER_49_364,VPWR,li1,173.6500,144.1600,1.799995
FILLER_49_361,VPWR,li1,172.2700,144.1600,1.799995
FILLER_49_358,VPWR,li1,170.8900,144.1600,1.799994
FILLER_49_355,VPWR,li1,169.5100,144.1600,1.799994
FILLER_49_352,VPWR,li1,168.1300,144.1600,1.799994
FILLER_49_349,VPWR,li1,166.7500,144.1600,1.799993
FILLER_49_346,VPWR,li1,165.3700,144.1600,1.799993
FILLER_49_343,VPWR,li1,163.9900,144.1600,1.799993
FILLER_49_340,VPWR,li1,162.6100,144.1600,1.799993
FILLER_49_337,VPWR,li1,161.2300,144.1600,1.799993
FILLER_49_335,VPWR,li1,159.8500,144.1600,1.799992
FILLER_49_332,VPWR,li1,158.9300,144.1600,1.799992
FILLER_49_329,VPWR,li1,157.5500,144.1600,1.799992
FILLER_49_326,VPWR,li1,156.1700,144.1600,1.799991
FILLER_49_323,VPWR,li1,154.7900,144.1600,1.799991
FILLER_49_320,VPWR,li1,153.4100,144.1600,1.799991
FILLER_49_317,VPWR,li1,152.0300,144.1600,1.799991
FILLER_49_314,VPWR,li1,150.6500,144.1600,1.799990
FILLER_49_311,VPWR,li1,149.2700,144.1600,1.799990
FILLER_49_308,VPWR,li1,147.8900,144.1600,1.799990
FILLER_49_305,VPWR,li1,146.5100,144.1600,1.799989
FILLER_49_302,VPWR,li1,145.1300,144.1600,1.799989
FILLER_49_299,VPWR,li1,143.7500,144.1600,1.799989
FILLER_49_296,VPWR,li1,142.3700,144.1600,1.799989
FILLER_49_293,VPWR,li1,140.9900,144.1600,1.799989
FILLER_49_290,VPWR,li1,139.6100,144.1600,1.799988
FILLER_49_287,VPWR,li1,138.2300,144.1600,1.799988
FILLER_49_284,VPWR,li1,136.8500,144.1600,1.799988
FILLER_49_281,VPWR,li1,135.4700,144.1600,1.799987
FILLER_49_279,VPWR,li1,134.0900,144.1600,1.799987
FILLER_49_276,VPWR,li1,133.1700,144.1600,1.799987
FILLER_49_273,VPWR,li1,131.7900,144.1600,1.799987
FILLER_49_270,VPWR,li1,130.4100,144.1600,1.799986
FILLER_49_267,VPWR,li1,129.0300,144.1600,1.799986
FILLER_49_264,VPWR,li1,127.6500,144.1600,1.799986
FILLER_49_261,VPWR,li1,126.2700,144.1600,1.799985
FILLER_49_258,VPWR,li1,124.8900,144.1600,1.799985
FILLER_49_255,VPWR,li1,123.5100,144.1600,1.799985
FILLER_49_252,VPWR,li1,122.1300,144.1600,1.799984
FILLER_49_249,VPWR,li1,120.7500,144.1600,1.799984
FILLER_49_246,VPWR,li1,119.3700,144.1600,1.799984
FILLER_49_243,VPWR,li1,117.9900,144.1600,1.799984
FILLER_49_240,VPWR,li1,116.6100,144.1600,1.799984
FILLER_49_237,VPWR,li1,115.2300,144.1600,1.799983
FILLER_49_234,VPWR,li1,113.8500,144.1600,1.799983
FILLER_49_231,VPWR,li1,112.4700,144.1600,1.799983
FILLER_49_228,VPWR,li1,111.0900,144.1600,1.799982
FILLER_49_225,VPWR,li1,109.7100,144.1600,1.799982
FILLER_49_223,VPWR,li1,108.3300,144.1600,1.799982
FILLER_49_220,VPWR,li1,107.4100,144.1600,1.799982
FILLER_49_217,VPWR,li1,106.0300,144.1600,1.799981
FILLER_49_214,VPWR,li1,104.6500,144.1600,1.799981
FILLER_49_211,VPWR,li1,103.2700,144.1600,1.799981
FILLER_49_208,VPWR,li1,101.8900,144.1600,1.799980
FILLER_49_205,VPWR,li1,100.5100,144.1600,1.799980
FILLER_49_202,VPWR,li1,99.1300,144.1600,1.799980
FILLER_49_199,VPWR,li1,97.7500,144.1600,1.799980
FILLER_49_196,VPWR,li1,96.3700,144.1600,1.799980
FILLER_49_193,VPWR,li1,94.9900,144.1600,1.799979
FILLER_49_190,VPWR,li1,93.6100,144.1600,1.799979
FILLER_49_187,VPWR,li1,92.2300,144.1600,1.799979
FILLER_49_184,VPWR,li1,90.8500,144.1600,1.799978
FILLER_49_181,VPWR,li1,89.4700,144.1600,1.799978
FILLER_49_178,VPWR,li1,88.0900,144.1600,1.799978
FILLER_49_175,VPWR,li1,86.7100,144.1600,1.799978
FILLER_49_172,VPWR,li1,85.3300,144.1600,1.799977
FILLER_49_169,VPWR,li1,83.9500,144.1600,1.799977
FILLER_49_167,VPWR,li1,82.5700,144.1600,1.799977
FILLER_49_164,VPWR,li1,81.6500,144.1600,1.799976
FILLER_49_161,VPWR,li1,80.2700,144.1600,1.799976
FILLER_49_158,VPWR,li1,78.8900,144.1600,1.799976
FILLER_49_155,VPWR,li1,77.5100,144.1600,1.799976
FILLER_49_152,VPWR,li1,76.1300,144.1600,1.799976
FILLER_49_149,VPWR,li1,74.7500,144.1600,1.799975
FILLER_49_146,VPWR,li1,73.3700,144.1600,1.799975
FILLER_49_143,VPWR,li1,71.9900,144.1600,1.799975
FILLER_49_140,VPWR,li1,70.6100,144.1600,1.799974
FILLER_49_137,VPWR,li1,69.2300,144.1600,1.799974
FILLER_49_134,VPWR,li1,67.8500,144.1600,1.799974
FILLER_49_131,VPWR,li1,66.4700,144.1600,1.799974
FILLER_49_128,VPWR,li1,65.0900,144.1600,1.799973
FILLER_49_125,VPWR,li1,63.7100,144.1600,1.799973
FILLER_49_122,VPWR,li1,62.3300,144.1600,1.799973
FILLER_49_119,VPWR,li1,60.9500,144.1600,1.799972
FILLER_49_116,VPWR,li1,59.5700,144.1600,1.799972
FILLER_49_113,VPWR,li1,58.1900,144.1600,1.799972
FILLER_49_109,VPWR,li1,56.3500,144.1600,1.799972
FILLER_49_106,VPWR,li1,54.9700,144.1600,1.799971
FILLER_49_103,VPWR,li1,53.5900,144.1600,1.799971
FILLER_49_100,VPWR,li1,52.2100,144.1600,1.799972
FILLER_49_97,VPWR,li1,50.8300,144.1600,1.799972
FILLER_49_94,VPWR,li1,49.4500,144.1600,1.799973
FILLER_49_91,VPWR,li1,48.0700,144.1600,1.799973
FILLER_49_88,VPWR,li1,46.6900,144.1600,1.799974
FILLER_49_85,VPWR,li1,45.3100,144.1600,1.799974
FILLER_49_82,VPWR,li1,43.9300,144.1600,1.799975
FILLER_49_79,VPWR,li1,42.5500,144.1600,1.799976
FILLER_49_76,VPWR,li1,41.1700,144.1600,1.799976
FILLER_49_73,VPWR,li1,39.7900,144.1600,1.799976
FILLER_49_63,VPWR,li1,34.9600,144.1600,1.799979
FILLER_49_60,VPWR,li1,33.8100,144.1600,1.799980
FILLER_49_57,VPWR,li1,32.4300,144.1600,1.799980
FILLER_49_53,VPWR,li1,30.5900,144.1600,1.799981
FILLER_49_50,VPWR,li1,29.2100,144.1600,1.799982
FILLER_49_47,VPWR,li1,27.8300,144.1600,1.799983
FILLER_49_44,VPWR,li1,26.4500,144.1600,1.799983
FILLER_49_41,VPWR,li1,25.0700,144.1600,1.799985
FILLER_49_38,VPWR,li1,23.6900,144.1600,1.799985
FILLER_49_12,VPWR,li1,11.7300,144.1600,1.799984
FILLER_49_9,VPWR,li1,10.3500,144.1600,1.799984
FILLER_49_6,VPWR,li1,8.9700,144.1600,1.799984
FILLER_49_3,VPWR,li1,7.5900,144.1600,1.799984
FILLER_48_404,VPWR,li1,192.0500,144.1600,1.799992
FILLER_48_401,VPWR,li1,190.6700,144.1600,1.799992
FILLER_48_398,VPWR,li1,189.2900,144.1600,1.799992
FILLER_48_395,VPWR,li1,187.9100,144.1600,1.799992
FILLER_48_392,VPWR,li1,186.5300,144.1600,1.799993
FILLER_48_389,VPWR,li1,185.1500,144.1600,1.799993
FILLER_48_386,VPWR,li1,183.7700,144.1600,1.799993
FILLER_48_383,VPWR,li1,182.3900,144.1600,1.799994
FILLER_48_380,VPWR,li1,181.0100,144.1600,1.799994
FILLER_48_377,VPWR,li1,179.6300,144.1600,1.799994
FILLER_48_374,VPWR,li1,178.2500,144.1600,1.799995
FILLER_48_371,VPWR,li1,176.8700,144.1600,1.799995
FILLER_48_368,VPWR,li1,175.4900,144.1600,1.799995
FILLER_48_365,VPWR,li1,174.1100,144.1600,1.799995
FILLER_48_363,VPWR,li1,172.7300,144.1600,1.799995
FILLER_48_360,VPWR,li1,171.8100,144.1600,1.799995
FILLER_48_357,VPWR,li1,170.4300,144.1600,1.799994
FILLER_48_354,VPWR,li1,169.0500,144.1600,1.799994
FILLER_48_351,VPWR,li1,167.6700,144.1600,1.799994
FILLER_48_348,VPWR,li1,166.2900,144.1600,1.799993
FILLER_48_345,VPWR,li1,164.9100,144.1600,1.799993
FILLER_48_342,VPWR,li1,163.5300,144.1600,1.799993
FILLER_48_339,VPWR,li1,162.1500,144.1600,1.799993
FILLER_48_336,VPWR,li1,160.7700,144.1600,1.799992
FILLER_48_333,VPWR,li1,159.3900,144.1600,1.799992
FILLER_48_330,VPWR,li1,158.0100,144.1600,1.799992
FILLER_48_327,VPWR,li1,156.6300,144.1600,1.799991
FILLER_48_324,VPWR,li1,155.2500,144.1600,1.799991
FILLER_48_321,VPWR,li1,153.8700,144.1600,1.799991
FILLER_48_318,VPWR,li1,152.4900,144.1600,1.799991
FILLER_48_315,VPWR,li1,151.1100,144.1600,1.799991
FILLER_48_312,VPWR,li1,149.7300,144.1600,1.799990
FILLER_48_309,VPWR,li1,148.3500,144.1600,1.799990
FILLER_48_307,VPWR,li1,146.9700,144.1600,1.799990
FILLER_48_304,VPWR,li1,146.0500,144.1600,1.799989
FILLER_48_301,VPWR,li1,144.6700,144.1600,1.799989
